# batch	chunk	seq	speaker	category	source	OLD_target	NEW_target	reason	ctx_before	ctx_after
batch_3.tsv	dialogue_0014.tsv	5229	旁白	其他	It seems that they too, followed the rule of never accepting defeat.{w}\nSwords clash, as Pro is soon accosted from every possible angle.{w}\nA blade grazes his shoulder, and blood drips down his clothing.	看来它们也奉行着那绝不认输的准则。{w}\n兵剑刃相交，普洛很快遭到四面八方的围攻。{w}\n一柄剑擦过他的肩膀，鲜血顺着衣物滴落。	看来它们也奉行着那绝不认输的准则。{w}\n剑刃相交，普洛很快遭到四面八方的围攻。{w}\n一柄剑擦过他的肩膀，鲜血顺着衣物滴落。	“兵剑刃相交”含错字且不成词，应为“剑刃相交”。	[char_pro] Come on, give up already! It's over! | 来吧，快认输吧！结束了！	[旁白] This just urges him to fight on even further.{w}\nHowever, the horde n | 这反而激励他更加奋力厮杀。{w}\n然而，敌潮的数量似乎从未减少。{w}\n它们冲进宴会厅的速度，比他斩杀得还快。
batch_3.tsv	dialogue_0014.tsv	5383	旁白	语气	I let Ulric take the blade, and we continue passing it around.{w}\nIt isn't much longer until the horde is thinned out. We're winning...!{w}\nThis is true teamwork. Unlike anything I've seen in my entire life.	我让乌尔里克接过剑，我们继续轮流传递。{w}\n没过多久，敌潮便被削减殆尽。我们要赢了……！{w}\n这才是真正的团队协作。是我一生中从未见过的。	我让乌尔里克接过剑，我们继续轮流传递。{w}\n没过多久，敌潮便被削减殆尽。我们要赢了……！{w}\n这才是真正的并肩作战。这种默契，我一生中从未见过。	“团队协作”是现代职场式用词，不符合主角独白的奇幻战争语域。	[char_ulric] Over here...! | 这边……！	[char_sovy] [firstname], look out! | [firstname]，小心！
batch_3.tsv	dialogue_0014.tsv	5409	旁白	误译	I'll never forget this moment. Not for the rest of my life.{w}\nFighting side by side with another Exodus wielder...?{w}\nIf I were The Triumvirate, I'd be very, very afraid.	我永远不会忘记这一刻。余生都不会。{w}\n与另一位放逐之刃的持有者并肩作战……？{w}\n如果我是在三人执政团，我会非常、非常害怕。	我永远不会忘记这一刻。余生都不会。{w}\n与另一位放逐之刃的持有者并肩作战……？{w}\n我要是三人执政团，肯定会非常、非常害怕。	“If I were”是反事实假设，不是“如果我是在”。	[旁白] But that wasn't a luxury we were selling.\nAs the last suit of armor f | 但这份奢侈，我们可不卖。\n最后一架空甲倒下时，我们也跪倒在地。{w}\n剧烈喘息间，我们才意识到自己打了多么艰苦的一仗。	[旁白] It feels like an eternity before I can rise to my feet again.{w}\nBut  | 仿佛过了永恒那么久，我才重新站起身。{w}\n起身后，我收起剑，望向乌尔里克。{w}\n他正盯着楼梯。那是我们的下一个目标。
batch_3.tsv	dialogue_0014.tsv	5424	char_ulric	误译	Be careful, [firstname]. This could be tricky.\nRemember that Halin can wield the blade, just like us.\nIn fact, since he was made from it, his affinity could be stronger.	小心，[firstname]。这可能很棘手。\n记住哈林能像我们一样驾驭那把剑。\n事实上，既然他是剑所造，他的亲和力或许更强。	小心，[firstname]。这可能很棘手。\n记住哈林能像我们一样驾驭那把剑。\n事实上，既然他是剑所造，他与剑的契合度或许更强。	这里的 affinity 指与剑的契合度，不是人际意义的“亲和力”。	[char_ulric] Yeah — make sure to be on your guard.\nWe killed his suits, so he's pr | 是啊——务必保持警惕。\n我们杀了他的空甲，他大概怕了。\n他要是耍什么诡计，我一点也不意外。	[char_ulric] He's backed into a corner, so we don't know how he'll react.\nI wouldn | 他被逼入绝境，我们不知道他会作何反应。\n他要是设下什么陷阱，我一点也不意外。\n走投无路的人，在最后时刻总会拼命。
batch_3.tsv	dialogue_0014.tsv	5446	char_halin	语气	There's something different about you, Sovy.\nWhere was this passion when {i}we{/i} worked together...?	你有些不一样了，索维。\n{i}我们{/i}共事的时候，这份热情去哪了……？	你有些不一样了，索维。\n{i}我们{/i}并肩行动的时候，这份热情去哪了……？	“共事”偏现代职场语境，改用符合两人旧日并肩效力的表达。	[旁白] Sovy lunges forward, and pushes me to the ground.{w}\nPhasing the blad | 索维冲上前，把我推倒在地。{w}\n他将剑相位转移到手中，挡下哈林接下来的攻击。{w}\n我躺在地上流血，看着索维与他昔日的学徒交手。	[旁白] Swords continue to clash, and Halin is right.{w}\nI've never seen Sovy | 剑继续相交，哈林说得没错。{w}\n我从未见过索维如此决绝。
batch_3.tsv	dialogue_0014.tsv	5476	旁白	其他	Halin laughs, and they continue to fight.{w}\nSwords clash, but Ulric clearly has the edge.	哈林大笑，两人继续交手。{w}\n刀剑刃相交，但乌尔里克明显占了上风。	哈林大笑，两人继续交手。{w}\n剑刃相交，但乌尔里克明显占了上风。	“刀剑刃相交”含错字且不成词，应为“剑刃相交”。	[char_ulric] Defected? No. I simply chose the right path.\nAnd you can do that too, | 叛离？不。我只是选择了正确的路。\n你也可以这么做，哈林。还不算晚。	[char_ulric] There's no passion in serving The Triumvirate.\nThey take everything a | 效忠三人执政团毫无热情可言。\n他们会夺走一切。他们榨干你。\n更糟的是，他们什么回报都不给。
batch_3.tsv	dialogue_0014.tsv	5486	char_halin	其他	No. I {i}want{/i} to serve them! \nYou run away, while I stand tall, and remain in line.\nHow can you say you're not weak, after what you've done?	不。我{i}想{/i}效忠他们！\n你只会逃跑，而我都挺直腰杆，恪守本分。\n做了那些事之后，你怎么还敢说自己不软弱？	不。我{i}想{/i}效忠他们！\n你只会逃跑，而我仍挺直腰杆，恪守本分。\n做了那些事之后，你怎么还敢说自己不软弱？	“而我都挺直腰杆”中的“都”造成语义和语法错误。	[旁白] They continue to fight, as they argue with one another. | 他们一边争论，一边继续交手。	[旁白] Ulric lowers his sword, signalling his intent to stop fighting. | 乌尔里克放下剑，示意自己无意再战。
batch_3.tsv	dialogue_0014.tsv	5500	旁白	术语	Even if it was born from denial, we couldn't afford it right now.{w}\nWe needed to get to The Triumvirate's chambers, and end this.{w}\nI phase the blade back into my hand, and slowly stand up.	即便这念头源于自欺，我们此刻也承担不起。{w}\n我们必须抵达三人执政团的房间，了结这一切。{w}\n我将剑相位转移回手中，缓缓站起。	即便这念头源于自欺，我们此刻也承担不起。{w}\n我们必须抵达三人执政团的议事厅，了结这一切。{w}\n我将剑相位转移回手中，缓缓站起。	同篇将 The Triumvirate's chambers 统一译为“议事厅”，不应改成“房间”。	[旁白] I have to do it. Killing Halin was the only right choice in this situa | 我必须动手。在这种情况下，杀掉哈林是唯一正确的选择。{w}\n若他拥有自由意志，便能随心所欲地行动。我知道那意味着什么。{w}\n那只会坐实	[旁白] I tell Sovy to let go, and move back. He obeys without hesitation.{w}\ | 我叫索维松手后退。他毫不迟疑地照做。{w}\n哈林跪在地上，哭喊着，朝我的方向望来。{w}\n我不会对他施以仁慈，因为他不配。
batch_3.tsv	dialogue_0015.tsv	5621	旁白	术语	A second after, Sovy phases the blade into his hands.{w}\nThen, much to my regret, he slices through my arm with ease.{w}\nI scream, and then from the elbow down, almost nothing remains.	一秒之后，索维将剑实体化到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	一秒之后，索维将剑相位转移到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。	[char_sovy] No...! | 不……！	[char_sovy] Then take {i}this{/i} as an offering...!\nThat arm will never again be | 那就把{i}这个{/i}当作献礼吧……！\n那条手臂再也不可能被用来对付你们了。\n在我们所有人面前，[firstname]已毫无防备。
batch_3.tsv	dialogue_0015.tsv	5678	旁白	术语	A second after, Ulric phases the blade into his hands.{w}\nThen, much to my regret, he slices through my arm with ease.{w}\nI scream, and then from the elbow down, almost nothing remains.	一秒之后，乌尔里克将剑实体化到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	一秒之后，乌尔里克将剑相位转移到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。	[char_ulric] Then let me fix that. | 那就让我来解决这个问题。	[char_ulric] There. Look how easy that was.\nNever again can that blade be used aga | 好了。看，多简单。\n那把剑再也不可能被用来对付你们了。\n现在照我说的做。投降，然后离开这个世界。
batch_3.tsv	dialogue_0015.tsv	5726	char_the_triumvirate	误译	That is a tall order, Monarch.	这可是个过分的要求，君主。	这要求可不小，君主。	“tall order”指要求艰巨，不是带有贬义的“过分要求”。	[旁白] Another reason...? What could it be?{w}\nI know I was told not to let  | 另有原因……？会是什么呢？{w}\n我知道有人告诫过我别让他们开口，可我很好奇。{w}\n我摆出中立的姿态，让他们解释清楚。	[旁白] I notice they use my proper title.{w}\nIn this moment, there was no ro | 我注意到他们用了我的正式头衔。{w}\n这一刻，再没有任何怀疑的余地。{w}\n豪尔告诉我们的关于三人执政团的一切都是真的。
batch_3.tsv	dialogue_0015.tsv	5775	旁白	术语	I'm sick of hearing it. I'm sick of this weak justification.{w}\nI phase the blade into my hand, and thrust it through their chest.{w}\nBut like I was warned before, the idol responds to my aggression.	我听腻了。我听腻了这种苍白的辩解。{w}\n我将剑实体化到手中，刺穿了他们的胸膛。{w}\n但正如先前有人警告我的那样，那尊灵像回应了我的敌意。	我听腻了。我听腻了这种苍白的辩解。{w}\n我将剑相位转移到手中，刺穿了他们的胸膛。{w}\n但正如先前有人警告我的那样，那尊灵像回应了我的敌意。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。	[char_the_triumvirate] But know that we are not your enemy.\nAll we've done, we've done to— | 但你要知道，我们并非你的敌人。\n我们所做的一切，都是为了——	[旁白] The room is engulfed in a blinding darkness.{w}\nIt must be the idol.  | 房间被一片令人目眩的黑暗吞没。{w}\n一定是那尊灵像。那把剑通常会迸发出{i}白色{/i}的光芒。{w}\n我感到周围涌来巨大的热浪，听见
batch_3.tsv	dialogue_0015.tsv	5857	旁白	语气	Almost operating as a team, you ensured that only the true history was written down.\nAs the victor, you could've told the people anything — but you were a just and honest ruler.\nA ceremony was held in Mazeo to pledge your love to one another, until the end of your days.	你们几乎像一支队伍一样运作，确保只有真实的历史被记录下来。\n作为胜利者，你本可以随意告知民众任何事——但你是一位公正诚实的统治者。\n一场仪式在马泽奥举行，你们彼此立誓相爱，直到生命尽头。	你们几乎如同一人般配合，确保只有真实的历史被记录下来。\n作为胜利者，你本可以随意告知民众任何事——但你是一位公正诚实的统治者。\n一场仪式在马泽奥举行，你们彼此立誓相爱，直到生命尽头。	“像一支队伍一样运作”过于现代职场化，与史诗尾声语体不符。	[旁白] He knew that his writings could influence the people's perception in a | 他知道自己的文字能在很大程度上影响民众的看法。\n为此——他不断给你写信——以确保得到你的认可。\n然而，他写信的真正原因，是想让你们之间的	[旁白] He knew that his writings could influence the people's perception in a | 他知道自己的文字能在很大程度上影响民众的看法。\n为此——他不断给你写信——以确保得到你的认可。\n这些经君主认可的文字，在阿莱斯蒂亚人眼中
